"person_id","screening_date","general_two_year","general_six_month","years","recidnot","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_two_year","violent_six_month","nullcharge"
315,2013-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
316,2014-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
317,2013-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
318,2013-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
318,2013-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
319,2013-03-20,1,0,0.666666666666667,0,0,0,1,0,0,0,0,0,0,0,0
320,2013-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
321,2013-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
322,2013-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
323,2013-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
324,2014-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
325,2013-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
326,2014-01-13,1,1,0.465947980835045,0,0,0,1,0,0,0,1,0,1,1,0
327,2013-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
328,2014-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
329,2013-01-07,1,0,0.629876796714579,0,0,0,1,0,0,0,0,0,0,0,0
330,2013-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
330,2013-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
331,2013-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
332,2013-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
333,2013-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
334,2013-04-24,1,0,1.18583162217659,0,0,0,0,1,0,0,0,0,1,0,0
335,2013-02-17,0,0,2.38809034907598,1,0,0,0,0,0,0,0,0,0,0,0
336,2014-04-30,1,0,0.860711841204654,0,1,0,1,0,0,0,0,0,0,0,0
337,2013-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
338,2013-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
339,2014-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
340,2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
341,2014-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
342,2014-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
343,2014-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
344,2014-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
345,2013-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
346,2013-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
347,2013-02-20,1,1,0.44678302532512,0,0,1,0,1,0,1,0,1,1,1,0
348,2014-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
349,2013-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
350,2014-08-06,1,1,0.323921971252567,0,0,0,1,0,0,0,1,0,1,1,0
351,2013-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
352,2014-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
353,2014-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
354,2013-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
355,2013-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
356,2013-11-03,1,0,1.96047227926078,0,0,0,0,0,0,0,0,0,0,0,0
357,2014-12-31,1,0,1.09702258726899,0,0,1,0,1,0,0,0,0,1,0,0
358,2014-04-19,1,0,0.688569472963724,0,0,1,1,0,0,0,0,0,1,0,0
359,2013-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
360,2013-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
361,2013-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
362,2013-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
363,2013-04-11,1,1,0.371663244353183,0,0,0,1,0,0,0,1,0,0,0,0
364,2013-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
365,2014-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
366,2013-01-31,1,0,1.46047227926078,0,0,1,1,0,0,0,0,0,1,0,0
367,2014-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
368,2014-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
369,2013-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
370,2014-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
371,2014-05-14,1,1,0.188569472963723,0,0,0,0,0,0,0,0,0,0,0,0
372,2013-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
373,2014-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
374,2014-03-11,1,1,0.409993155373032,0,0,0,1,0,0,0,1,0,1,1,0
375,2014-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
376,2014-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
377,2013-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
378,2014-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
379,2013-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
380,2014-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
381,2013-01-31,1,1,0.229637234770705,0,0,1,0,1,0,1,0,1,1,1,0
381,2013-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
382,2014-03-12,1,0,1.65999315537303,0,1,0,0,1,0,0,0,0,0,0,0
383,2013-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
384,2014-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
385,2013-11-18,1,1,0.282854209445585,0,0,0,0,1,0,0,0,1,1,1,0
385,2014-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
386,2013-02-14,1,1,0.1572553045859,0,1,0,0,1,1,0,0,1,1,0,0
387,2014-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
388,2014-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
389,2013-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
390,2013-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
391,2013-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
391,2014-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
392,2013-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
393,2013-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
394,2014-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
395,2014-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
396,2014-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
396,2014-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
397,2014-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
398,2013-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
399,2013-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
400,2014-08-02,1,0,1.28011635865845,0,0,0,1,0,0,0,0,0,0,0,0
401,2014-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
402,2013-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
403,2013-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
404,2013-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
405,2013-04-08,1,0,0.599760438056126,0,0,0,0,1,0,0,0,0,1,0,0
406,2014-10-02,1,0,0.541067761806982,0,1,0,1,0,0,0,0,0,0,0,0
407,2013-01-11,1,1,0.0109514031485284,0,1,0,1,0,1,0,1,0,0,0,0
407,2013-12-18,1,1,0.0942847364818617,0,0,0,1,0,0,0,1,0,0,0,0
408,2013-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
409,2014-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
410,2013-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
411,2013-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
412,2014-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
413,2014-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
414,2014-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
415,2013-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
416,2013-12-10,1,1,0.116187542778919,0,1,0,0,1,1,0,0,1,1,1,0
416,2014-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
417,2013-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
418,2014-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
419,2014-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
420,2014-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
421,2014-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
422,2014-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
423,2014-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
424,2014-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
425,2013-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
426,2014-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
427,2014-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
428,2013-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
429,2013-03-04,1,0,0.758213552361396,0,0,1,1,0,0,0,0,0,1,0,0
430,2014-07-15,1,0,1.13535249828884,0,0,0,0,1,0,0,0,0,1,0,0
431,2013-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
432,2014-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
433,2014-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
434,2014-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
435,2013-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
436,2014-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
437,2014-02-27,1,0,1.02190280629706,0,0,0,1,0,0,0,0,0,0,0,0
438,2013-01-31,1,1,0.474161533196441,0,0,0,0,1,0,0,0,1,0,0,0
438,2014-05-30,1,1,0.0711841204654346,0,1,0,1,0,1,0,1,0,0,0,0
439,2013-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
440,2013-11-05,1,1,0.132614647501711,0,0,0,1,0,0,0,1,0,0,0,0
440,2014-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
441,2013-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
442,2014-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
443,2014-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
444,2014-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
445,2013-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
446,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
447,2014-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
448,2013-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
449,2014-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
450,2013-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
451,2013-12-06,1,0,0.674880219028063,0,1,0,1,0,0,0,0,0,0,0,0
452,2013-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
453,2013-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
454,2013-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
454,2014-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
454,2014-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
455,2014-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
456,2013-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
457,2013-08-16,1,0,1.68309377138946,0,0,1,0,1,0,0,0,0,1,0,0
458,2014-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
459,2013-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
460,2014-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
461,2013-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
462,2013-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
463,2014-01-02,1,0,1.56570841889117,0,0,0,0,1,0,0,0,0,1,0,0
464,2013-02-18,1,0,1.13535249828884,0,0,0,1,0,0,0,0,0,0,0,0
465,2013-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
466,2013-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
467,2013-03-16,1,1,0.218685831622177,0,0,0,1,0,0,0,1,0,1,1,0
468,2014-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
469,2014-08-19,1,1,0.082135523613963,0,0,0,1,0,0,0,1,0,1,1,0
470,2014-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
471,2014-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
472,2014-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
473,2013-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
474,2014-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
475,2013-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
476,2014-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
477,2014-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
478,2013-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
479,2014-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
480,2014-01-11,1,0,0.707734428473648,0,0,0,1,0,0,0,0,0,0,0,0
481,2013-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
482,2014-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
483,2014-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
484,2013-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
485,2013-03-26,1,1,0.188569472963723,0,0,1,0,1,0,1,0,1,1,0,0
486,2014-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
487,2014-12-11,1,0,0.538329911019849,0,0,1,1,0,0,0,0,0,0,0,0
488,2014-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
489,2013-10-04,1,1,0.291067761806982,0,0,0,1,0,0,0,1,0,1,0,0
490,2014-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
491,2014-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
492,2014-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
493,2013-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
494,2013-08-02,0,0,2.22689938398357,1,0,0,0,0,0,0,0,0,0,0,0
495,2013-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
495,2014-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
496,2013-01-11,1,1,0.360711841204654,0,1,0,0,1,1,0,0,1,0,0,0
496,2014-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
497,2013-04-04,0,0,2.2582135523614,1,0,0,0,0,0,0,0,0,0,0,0
498,2014-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
499,2014-03-03,1,1,0.226899383983573,0,0,0,1,0,0,0,1,0,0,0,0
500,2013-04-25,1,0,0.740588637919233,0,0,0,1,0,0,0,0,0,0,0,0
501,2013-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
502,2014-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
503,2013-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
504,2014-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
505,2014-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
506,2014-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
507,2014-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
508,2014-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
509,2013-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
510,2013-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
511,2013-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
512,2013-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
513,2014-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
514,2013-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
514,2013-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
515,2014-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
516,2013-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
517,2014-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
518,2013-03-25,1,1,0.154517453798768,0,0,0,1,0,0,0,1,0,0,0,0
519,2013-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
520,2014-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
520,2014-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
521,2013-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
522,2014-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
523,2014-09-13,1,0,1.18035592060233,0,0,0,1,0,0,0,0,0,0,0,0
524,2014-02-01,1,1,0.172142368240931,0,0,0,0,0,0,0,0,0,0,0,0
525,2013-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
526,2013-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
527,2013-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
528,2014-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
529,2013-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
530,2013-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
531,2013-10-07,1,0,0.607973990417522,0,0,0,1,0,0,0,0,0,1,0,0
531,2014-05-17,1,1,0.34154688569473,0,0,0,1,0,0,0,1,0,1,1,0
531,2014-09-21,1,1,0.422142368240931,0,1,0,0,1,1,0,0,1,1,0,0
532,2013-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
533,2013-04-24,1,0,1.05201916495551,0,0,0,1,0,0,0,0,0,0,0,0
534,2014-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
535,2014-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
536,2014-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
537,2013-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
538,2013-01-30,0,0,2.1572553045859,1,0,0,0,0,0,0,0,0,0,0,0
539,2014-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
540,2013-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
541,2013-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
542,2013-05-06,1,0,0.640828199863107,0,0,0,1,0,0,0,0,0,0,0,0
543,2014-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
543,2014-05-23,1,1,0.183093771389459,0,0,0,1,0,0,0,1,0,1,1,0
544,2014-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
545,2013-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
546,2013-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
547,2013-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
548,2013-06-17,0,0,2.59154688569473,1,0,0,0,0,0,0,0,0,0,0,0
549,2014-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
550,2014-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
551,2013-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
552,2013-09-09,1,0,0.737850787132101,0,0,0,1,0,0,0,0,0,0,0,0
553,2013-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
554,2014-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
555,2014-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
556,2014-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
557,2013-10-22,1,0,0.75,0,0,1,0,1,0,0,0,0,1,0,0
557,2014-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
558,2014-10-09,1,0,1.26368925393566,0,0,1,0,1,0,0,0,0,1,0,0
558,2014-10-20,1,0,1.23511293634497,0,0,1,0,1,0,0,0,0,1,0,0
559,2014-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
560,2014-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
561,2014-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
562,2014-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
563,2014-04-08,1,1,0.232375085557837,0,0,0,1,0,0,0,1,0,1,1,0
564,2014-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
565,2014-03-30,1,1,0.0860711841204654,0,0,0,1,0,0,0,1,0,0,0,0
566,2014-02-25,1,0,0.6572553045859,0,1,0,1,0,0,0,0,0,0,0,0
567,2013-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
568,2014-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
569,2013-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
570,2014-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
571,2014-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
572,2013-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
573,2013-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
574,2014-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
575,2014-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
576,2013-04-23,1,0,0.55201916495551,0,0,0,1,0,0,0,0,0,0,0,0
577,2014-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
578,2014-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
579,2013-02-05,1,0,1.95773442847365,0,0,1,0,1,0,0,0,0,1,0,0
580,2013-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
581,2013-03-17,1,1,0.0629705681040383,0,0,1,1,0,0,1,1,0,1,1,0
582,2014-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
583,2014-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
584,2013-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
585,2014-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
586,2013-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
587,2014-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
588,2013-08-16,0,0,2.44952087611225,1,0,0,0,0,0,0,0,0,0,0,0
589,2014-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
590,2013-02-09,1,0,1.88535249828884,0,0,1,0,1,0,0,0,0,1,0,0
591,2014-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
592,2013-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
593,2013-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
594,2013-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
595,2014-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
596,2014-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
597,2013-04-16,1,0,0.935831622176591,0,1,0,1,0,0,0,0,0,0,0,0
598,2013-02-13,0,0,2.60797399041752,1,0,0,0,0,0,0,0,0,0,0,0
599,2013-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
600,2013-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
601,2014-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
602,2013-02-01,1,1,0.0520191649555099,0,0,0,0,1,0,0,0,1,0,0,0
602,2013-02-21,0,0,2.75547570157426,1,0,0,0,0,0,0,0,0,0,0,0
603,2013-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
604,2013-01-01,0,0,2.0082135523614,1,0,0,0,0,0,0,0,0,0,0,0
605,2013-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
606,2014-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
607,2014-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
608,2013-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
609,2013-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
610,2014-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
611,2013-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
612,2013-09-04,1,0,1.2378507871321,0,0,0,0,1,0,0,0,0,1,0,0
613,2014-05-29,1,0,0.635352498288843,0,0,1,1,0,0,0,0,0,1,0,0
614,2014-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
615,2013-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
616,2013-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
617,2013-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
618,2014-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
619,2013-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
620,2014-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
621,2013-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
622,2013-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
623,2013-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
624,2013-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
625,2013-08-20,1,0,1.3990417522245,0,0,1,1,0,0,0,0,0,1,0,0
626,2014-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
627,2013-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
628,2014-07-31,1,1,0.415468856947296,0,1,0,1,0,1,0,1,0,0,0,0
629,2013-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
