"person_id","screening_date","sex","race","age_at_current_charge","age_at_first_charge","p_charges","p_incarceration","p_probation","p_juv_fel_count","p_felprop_viol","p_murder","p_felassault","p_misdeassault","p_famviol","p_sex_offense","p_weapon","p_fta_two_year","p_fta_two_year_plus","current_violence","current_violence20","p_pending_charge","p_felony","p_misdemeanor","p_violence","total_convictions","p_arrest","p_property","p_traffic","p_drug","p_dui","p_domestic","p_stalking","p_voyeurism","p_fraud","p_stealing","p_trespass","six_month","one_year","three_year","five_year","general_two_year","general_six_month","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","violent_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_six_month"
1321,2013-01-02,1,"African-American",45,21,15,0,1,0,1,0,0,0,0,0,6,0,0,0,0,5,1,4,1,5,8,1,1,1,0,0,0,0,0,1,0,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1323,2013-03-06,0,"African-American",27,20,12,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,5,1,4,6,1,8,0,0,0,0,0,0,0,7,2,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1326,2013-01-31,1,"African-American",20,17,6,0,0,2,2,0,1,0,0,0,0,0,0,1,1,2,2,0,2,2,4,4,0,0,0,0,0,0,0,4,2,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1328,2013-09-09,0,"African-American",24,21,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1329,2013-08-28,1,"Caucasian",19,17,7,1,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,1,0,2,2,1,0,5,0,0,0,0,0,1,0,1,1,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
1330,2013-01-27,1,"Caucasian",39,25,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1331,2013-04-23,1,"African-American",20,13,15,1,1,0,0,0,0,0,0,0,0,4,0,1,1,8,1,3,1,4,6,3,0,4,0,0,0,0,0,2,1,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1332,2014-01-24,1,"Other",31,25,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,2,1,4,2,0,2,0,0,0,0,0,2,0,0,0,0,1,"1","1","1","0","0","1","0","1","0","0","1","0"
1343,2014-02-23,1,"Hispanic",22,18,10,1,1,0,2,0,0,0,0,0,0,0,0,1,0,4,0,2,0,2,4,5,0,4,0,0,0,0,0,5,2,1,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
1344,2014-01-29,1,"African-American",49,25,8,0,1,0,5,0,0,0,0,0,0,0,0,1,0,7,4,0,4,4,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1351,2013-01-30,1,"African-American",23,18,14,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,7,4,8,7,5,0,0,0,0,0,0,0,4,2,1,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
1358,2013-02-17,1,"African-American",25,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,2,0,0,0,0,0,0,0,0,2,1,1,1,1,"1","1","0","1","0","1","0","0","1","0","1","0"
1360,2013-11-19,1,"African-American",30,27,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
1361,2013-05-16,1,"African-American",24,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1369,2014-01-30,0,"Caucasian",26,23,5,0,2,0,1,0,0,1,0,0,0,0,1,1,0,3,1,1,1,2,2,3,0,0,0,0,0,0,0,3,2,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1376,2013-12-07,1,"Hispanic",26,25,6,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1377,2013-02-03,1,"African-American",36,18,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,1,11,9,0,0,7,0,0,0,0,0,0,0,0,1,1,1,"1","1","1","0","0","1","0","1","0","0","1","0"
1379,2013-12-07,1,"African-American",19,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,"1","1","0","1","1","0","0","0","1","1","0","0"
138,2013-01-12,1,"Caucasian",23,20,16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,8,0,6,1,6,7,4,0,2,0,0,0,0,0,3,2,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1380,2013-01-22,1,"African-American",43,26,6,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,3,1,2,3,0,0,0,0,0,0,0,3,0,0,0,0,1,"1","1","0","0","0","1","1","0","0","0","1","1"
1380,2013-04-24,1,"African-American",43,26,8,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,1,4,1,3,4,0,0,0,0,0,0,0,4,0,1,1,1,1,"1","0","0","1","1","0","1","0","0","0","0","0"
1385,2013-11-20,1,"African-American",25,21,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","1","1","0","0","0","1","1","0","0"
1388,2013-02-22,0,"Caucasian",54,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","1","0","0","0","0","0","0","0"
139,2013-04-20,1,"Other",18,18,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
1396,2014-02-11,1,"African-American",30,21,37,1,1,0,6,0,0,0,0,0,0,0,0,0,0,26,14,12,6,26,19,10,0,13,0,0,0,0,0,7,4,0,0,1,1,"1","1","1","0","0","1","1","1","0","0","1","0"
1399,2013-01-22,1,"Caucasian",26,23,10,0,1,0,0,0,1,1,0,0,0,0,0,1,0,4,0,1,0,1,3,1,0,2,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1403,2013-12-14,1,"African-American",20,18,10,1,0,0,3,0,1,1,0,0,0,0,0,1,1,4,1,1,4,2,4,4,0,1,0,0,0,0,0,3,0,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1408,2014-02-06,1,"African-American",26,18,13,1,0,0,0,0,0,5,0,0,1,0,0,1,0,6,0,6,3,6,11,1,0,2,0,0,0,0,0,0,1,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1418,2013-05-15,1,"Hispanic",42,37,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1419,2014-01-24,0,"Caucasian",31,30,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1427,2013-05-10,1,"African-American",30,18,26,1,7,0,5,0,0,1,0,0,0,0,0,1,0,12,10,6,4,16,22,5,0,8,0,0,0,0,0,5,0,1,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
1428,2013-05-21,1,"African-American",22,18,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9,1,2,1,3,4,6,0,1,0,0,0,0,0,6,4,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1431,2014-03-05,1,"Caucasian",23,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1433,2013-11-23,1,"African-American",18,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,2,0,0,0,0,0,1,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1435,2014-03-12,1,"African-American",23,20,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,"1","0","1","0","1","0","0","0","0","0","0","0"
1445,2013-01-03,1,"African-American",30,19,22,1,4,0,2,0,1,0,0,0,1,0,0,0,0,14,6,7,6,13,12,13,0,3,0,0,0,0,0,11,8,0,0,1,1,"1","1","0","0","1","0","1","0","0","1","0","0"
1446,2014-02-04,1,"Caucasian",33,29,4,0,2,0,0,0,2,1,0,0,0,0,0,1,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1447,2013-11-26,1,"Caucasian",38,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1451,2013-02-26,1,"Caucasian",39,21,11,0,5,0,0,1,0,0,0,0,1,0,0,1,0,6,4,3,0,7,14,2,0,3,1,0,0,0,0,2,2,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1452,2014-03-10,0,"Caucasian",19,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1454,2013-10-30,1,"African-American",23,18,22,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17,6,4,4,10,9,12,0,3,0,0,0,0,0,10,8,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1458,2013-10-10,1,"Caucasian",20,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
146,2013-02-13,1,"Caucasian",36,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,"1","1","1","0","0","1","1","1","0","0","1","0"
1461,2013-08-25,1,"African-American",21,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,2,0,2,0,0,0,0,0,1,1,0,0,1,1,"1","1","1","0","1","0","0","1","0","1","0","0"
1463,2013-11-20,1,"African-American",33,21,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,5,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","1","0","0","0","0","0","0"
1467,2013-08-07,1,"African-American",27,16,18,1,0,0,1,0,2,1,0,0,0,1,0,0,0,11,3,7,5,11,10,2,0,6,0,0,0,0,0,2,0,1,1,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
1470,2013-03-17,1,"African-American",51,49,8,1,1,0,0,0,1,2,0,0,0,0,0,1,0,2,3,3,2,6,7,2,0,1,0,0,0,0,0,0,2,1,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
1471,2013-08-29,1,"Caucasian",19,18,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,"1","1","1","0","0","1","1","1","0","0","1","0"
1473,2013-02-07,1,"African-American",23,23,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1479,2013-09-30,1,"African-American",49,26,8,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,4,1,5,3,0,1,3,0,0,0,0,0,0,0,1,1,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
1482,2013-12-16,0,"African-American",21,18,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,3,1,5,5,3,0,0,0,0,0,0,0,3,2,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1484,2013-11-12,1,"Caucasian",30,22,11,1,3,0,3,0,0,0,0,0,0,1,0,1,0,5,2,5,4,7,8,7,0,3,0,0,0,0,0,5,0,0,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
1484,2013-12-04,1,"Caucasian",30,22,11,1,3,0,3,0,0,0,0,0,0,1,0,1,0,5,2,5,4,7,8,7,0,3,0,0,0,0,0,5,0,0,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
1486,2013-10-08,1,"Hispanic",23,23,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,5,0,0,0,0,0,0,0,4,3,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1488,2013-12-23,1,"African-American",30,17,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1491,2014-01-12,0,"African-American",28,24,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,3,1,2,1,0,2,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1493,2013-10-17,1,"Caucasian",24,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,1,0,1,0,0,0,0,0,1,1,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1497,2013-07-29,1,"Caucasian",30,15,11,1,5,1,0,0,1,1,0,1,1,0,0,0,0,5,1,5,5,6,14,5,0,0,0,0,0,0,0,4,3,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1499,2013-01-04,1,"African-American",26,23,11,1,1,0,0,0,1,2,0,0,0,0,0,0,0,5,0,5,3,5,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
1499,2013-09-19,1,"African-American",27,23,13,1,1,0,0,0,1,2,0,0,0,0,0,0,0,7,0,7,3,7,5,0,0,2,0,0,0,0,0,0,0,0,1,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
15,2013-10-03,1,"African-American",21,18,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1509,2013-01-26,1,"Hispanic",42,28,11,0,1,0,0,0,0,1,0,5,0,0,0,1,0,3,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1513,2013-01-24,1,"African-American",26,18,10,0,2,0,0,0,1,1,0,0,0,0,0,1,0,8,1,4,1,5,4,0,0,5,0,0,0,0,0,0,0,1,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
1515,2013-10-23,1,"African-American",48,22,42,1,1,0,3,0,5,3,0,0,3,0,0,0,0,19,16,11,13,27,23,8,0,8,2,0,0,0,0,4,3,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1516,2013-04-27,1,"Hispanic",42,33,31,0,6,0,1,0,0,0,0,0,0,0,0,0,0,27,3,13,6,16,15,6,0,3,0,0,0,0,0,6,0,0,0,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
1520,2013-10-01,1,"Caucasian",22,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,3,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1522,2013-02-04,1,"African-American",20,18,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,0,2,0,2,3,0,0,4,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1523,2013-04-27,0,"Other",39,29,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1526,2013-12-12,1,"African-American",34,19,6,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
153,2013-09-09,1,"African-American",28,22,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1534,2013-05-06,1,"African-American",27,19,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1535,2013-03-02,1,"Hispanic",19,19,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1538,2013-03-22,1,"Caucasian",41,38,10,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1540,2013-02-17,1,"African-American",22,21,10,0,0,0,2,0,1,0,0,0,0,5,0,1,0,2,0,1,0,1,3,2,0,2,1,0,0,0,0,2,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1542,2013-02-03,1,"African-American",32,17,32,1,1,0,1,0,0,2,0,0,0,0,0,1,0,14,4,18,2,23,14,5,1,5,1,0,0,0,0,4,4,1,1,1,1,"1","1","0","1","1","0","1","0","1","1","0","1"
1544,2013-10-26,1,"Caucasian",28,18,33,0,0,0,13,0,0,0,0,0,0,0,0,1,0,21,11,6,13,17,6,22,0,3,0,0,0,0,0,22,8,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1545,2013-11-23,1,"African-American",30,24,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1548,2013-09-08,1,"African-American",25,18,10,0,1,0,1,0,0,0,0,0,3,2,0,0,0,2,1,4,2,5,6,2,0,2,0,0,0,0,0,2,0,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1558,2014-01-09,0,"African-American",24,18,9,1,1,0,1,0,0,3,0,0,0,0,0,0,0,3,0,3,3,3,5,2,0,3,0,0,0,0,0,2,1,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1559,2014-03-05,1,"Caucasian",22,16,7,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
156,2013-04-11,1,"Caucasian",21,15,21,1,2,0,8,0,0,0,0,0,1,0,0,1,0,14,10,4,8,14,7,11,0,4,0,0,0,0,0,11,1,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
1565,2013-10-29,1,"African-American",33,24,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,2,16,0,18,15,0,0,3,0,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
1569,2013-02-17,0,"African-American",22,18,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,2,2,3,4,0,0,0,0,2,0,0,0,0,0,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1572,2013-01-19,1,"African-American",24,22,6,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1575,2014-01-13,1,"African-American",26,22,9,1,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,5,2,5,5,4,0,0,0,0,0,0,0,2,1,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1576,2013-05-20,1,"African-American",39,16,27,1,1,1,1,0,1,0,0,0,0,0,0,0,0,15,9,7,4,17,19,3,2,11,0,0,0,0,0,3,0,0,0,0,1,"1","0","0","1","1","0","1","0","0","0","0","0"
1577,2013-04-29,1,"African-American",56,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1581,2013-04-19,1,"Caucasian",43,32,8,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,2,5,0,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1587,2013-04-03,1,"Caucasian",52,52,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1588,2014-02-04,1,"African-American",33,27,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,2,3,3,2,0,0,0,0,0,0,0,2,0,0,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
159,2013-02-26,0,"Caucasian",36,33,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1595,2013-04-27,1,"African-American",52,19,33,1,2,0,6,0,0,0,0,0,1,0,0,0,0,10,12,8,6,20,23,9,0,16,0,0,0,0,0,8,3,0,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1596,2013-03-15,1,"African-American",24,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1601,2013-05-08,1,"Caucasian",29,25,7,0,1,0,0,0,1,2,0,0,0,0,0,1,0,4,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1602,2013-08-10,1,"African-American",30,24,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,0,3,0,0,0,0,0,2,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1604,2013-12-15,1,"African-American",33,20,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,1,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1607,2013-09-13,0,"African-American",24,20,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"1","1","0","0","0","1","0","0","0","0","1","0"
1608,2013-01-12,0,"Caucasian",47,28,67,0,8,0,0,0,1,0,0,0,0,0,0,0,0,55,7,52,4,59,46,6,0,5,0,0,0,0,0,3,3,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1611,2013-03-30,1,"African-American",44,22,12,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,3,4,2,9,6,0,2,5,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1613,2013-03-04,1,"African-American",33,25,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1622,2013-03-10,1,"African-American",50,46,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1623,2013-10-22,1,"African-American",55,22,41,1,5,0,3,0,3,5,0,0,1,2,0,1,0,23,9,9,11,18,23,11,3,4,1,0,0,0,0,11,6,0,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1625,2013-04-21,1,"African-American",18,18,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,1,0,0,0,0,0,1,0,1,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","0"
1629,2014-02-09,1,"African-American",25,20,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1631,2013-10-08,1,"Caucasian",45,43,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,4,0,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
1634,2013-03-30,1,"Caucasian",41,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1638,2013-10-04,1,"African-American",43,26,24,0,5,0,1,0,1,1,0,0,2,0,0,1,0,13,3,7,1,10,12,1,0,9,2,0,0,0,0,1,0,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1640,2013-01-03,1,"Caucasian",47,27,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1642,2014-03-18,1,"Caucasian",27,26,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1648,2013-11-16,1,"Caucasian",46,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1649,2013-11-20,1,"African-American",33,17,26,1,0,1,14,0,0,0,0,0,0,0,0,1,0,23,14,0,13,14,4,26,0,0,0,0,0,0,0,26,12,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1651,2013-03-13,1,"African-American",46,46,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
1653,2013-11-22,1,"Caucasian",29,24,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,2,2,6,3,0,0,0,0,0,0,0,3,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1655,2013-01-22,1,"African-American",20,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
1655,2014-02-14,1,"African-American",21,19,3,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
166,2013-03-02,1,"African-American",18,18,8,1,0,0,3,0,0,0,0,0,0,0,0,1,1,5,3,1,2,4,3,6,0,0,0,0,0,0,0,6,3,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
